x,y,heading,curvature,signed_curvature,dist_origin,p2p_distance,direction
-251.43023318232932,1106.8231226373434,174.03659241187708,0.16692178016259113,-0.16692178016259113,97.5,0.49988407452106171,1
-251.40060722396842,1106.3241802481457,179.34449293028621,0.20399954049272712,-0.20399954049272712,98,0.49982117316811148,1
-251.42176009353159,1105.8248792584861,185.60619109721154,0.22507814346272867,-0.22507814346272867,98.5,0.49974885909401723,1
-251.49874675546712,1105.3311168931236,192.15277612857111,0.23233524185068188,-0.23233524185068188,99,0.49972814565956458,1
-251.63249191576213,1104.8496404489854,198.95783399359226,0.24716642786293411,-0.24716642786293411,99.5,0.49970724845888775,1
-251.82498405849074,1104.3885733913392,206.53616672373249,0.28345708889965654,-0.28345708889965654,100,0.49963592410755076,1
-252.08073015959965,1103.9594914274078,215.25203678245271,0.31861849898018185,-0.31861849898018185,100.5,0.49951716687578257,1
-252.39922859975664,1103.5746557812984,223.77237457922411,0.27701632528017661,-0.27701632528017661,101,0.49953951885600623,1
-252.76800683911029,1103.23753133832,231.20177201089481,0.24338232154925843,-0.24338232154925843,101.5,0.49965015748448038,1
-253.17517926708905,1102.947819259316,237.81591868516688,0.21868612378567404,-0.21868612378567404,102,0.49972239776391053,1
-253.61159810902299,1102.7042714587526,243.74637944085146,0.19580315927079528,-0.19580315927079528,102.5,0.49977688697482087,1
-254.06943809744999,1102.503695365664,248.58397543554742,0.12721281118943484,-0.12721281118943484,103,0.49984820107858979,1
-254.53917935796207,1102.3325017375344,250.93932192199853,0.037389006621273688,-0.037389006621273688,103.5,0.49996410885150872,1
-255.01232575680501,1102.170847135277,251.20027132321883,0.0060454575018230143,-0.0060454575018230143,104,0.49999972516896285,1
-255.48607113125908,1102.0109582246509,251.56431734140881,0.019371039471665377,-0.019371039471665377,104.5,0.4999991435570687,1
-255.96131660738749,1101.85559222702,252.24492798417822,0.021523096764571068,-0.021523096764571068,105,0.49999685579049119,1
-256.43813672376581,1101.7051213994293,252.65925785697908,0.0074077268721813401,-0.0074077268721813401,105.5,0.49999889333762609,1
-256.91551207801172,1101.556417824155,252.67036205497431,0.0056696017265516815,0.0056696017265516815,106,0.49999998214077662,1
-257.39264907779824,1101.4069514235769,252.55993481717834,0.0020391362960544236,0.0020391362960544236,106.5,0.49999992146706645,1
-257.86963352274068,1101.256998638079,252.55354459792795,0.0015930620398281223,-0.0015930620398281223,107,0.49999999859560701,1
-258.34667144813426,1101.1072160780657,252.56846086950935,0.0011001791741478513,0.0011001791741478513,107.5,0.49999999754796232,1
-258.8236268162903,1100.9571709630397,252.48976484642623,0.0043938610987441281,0.0043938610987441281,108,0.49999995975600825,1
-259.30029441654921,1100.8062142897179,252.38065836354241,0.0018624865250056332,0.0018624865250056332,108.5,0.49999991835697583,1
-259.77682253161964,1100.6548176137428,252.38899386099416,0.0024444301453696721,-0.0024444301453696721,109,0.49999999794889072,1
-260.25352248330933,1100.5039631167567,252.49149038874134,0.0026561001904924874,-0.0026561001904924874,109.5,0.49999992320186371,1
-260.73040942093508,1100.3537005304456,252.51152627396905,0.0012573165148109481,0.0012573165148109481,110,0.49999999612296681,1
-261.2072017804831,1100.203138281433,252.41966280507725,0.0050738244758524427,0.0050738244758524427,110.5,0.4999999449511166,1
-261.68361540546823,1100.0513824827931,252.22740390768877,0.0083484639306869914,0.0083484639306869914,111,0.49999976449224731,1
-262.15939114388647,1099.8976394295225,251.9413268342482,0.011623509717726719,0.011623509717726719,111.5,0.49999947969609643,1
-262.63434099943737,1099.7413635353666,251.68018052131239,0.0030535122312834854,0.0030535122312834854,112,0.49999952038181916,1
-263.10905805663049,1099.5843806528862,251.78820013024924,0.010594859731038584,-0.010594859731038584,112.5,0.49999990978194281,1
-263.58451065490453,1099.4296422434184,252.13423042744586,0.0076690627625098382,-0.0076690627625098382,113,0.49999914856946637,1
-264.06053916062251,1099.2766820028485,252.18103343542649,0.0044015164387819989,0.0044015164387819989,113.5,0.49999997345128583,1
-264.53623012526344,1099.1226770251483,251.88855385086583,0.01299717502356239,0.01299717502356239,114,0.49999942699713079,1
-265.01113818671672,1098.9662732460106,251.72351428245099,0.0014750960353040424,-0.0014750960353040424,114.5,0.49999980896182472,1
-265.48616118004327,1098.8102195914175,251.97183677720682,0.014813233848275178,-0.014813233848275178,115,0.49999958730059019,1
